2026-01-19 19:22:00 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2011-2012\ALB_CR_G.xpt
2026-01-19 19:22:02 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2013-2014\DR1TOT_H.parquet
2026-01-19 19:22:02 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2013-2014\GHB_H.xpt
2026-01-19 19:22:02 | INFO | clean_xpt | Loaded XPT file with 6979 rows and 2 columns
2026-01-19 19:22:02 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:02 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2013-2014\GHB_H.parquet
2026-01-19 19:22:02 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2013-2014\GLU_H.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 3329 rows and 6 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2013-2014\GLU_H.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2013-2014\HDL_H.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 8291 rows and 3 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2013-2014\HDL_H.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2013-2014\INS_H.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 3329 rows and 6 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2013-2014\INS_H.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2013-2014\SMQFAM_H.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 10175 rows and 4 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2013-2014\SMQFAM_H.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2013-2014\SMQRTU_H.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 6979 rows and 29 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2013-2014\SMQRTU_H.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2013-2014\SMQSHS_H.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 10175 rows and 14 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2013-2014\SMQSHS_H.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2013-2014\SMQ_H.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 7168 rows and 32 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2013-2014\SMQ_H.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2013-2014\TCHOL_H.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 8291 rows and 3 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2013-2014\TCHOL_H.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2013-2014\TRIGLY_H.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 3329 rows and 6 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2013-2014\TRIGLY_H.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\ALB_CR_I.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 8608 rows and 8 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\ALB_CR_I.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\BIOPRO_I.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 6744 rows and 38 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\BIOPRO_I.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\BMX_I.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 9544 rows and 26 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 4 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\BMX_I.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\BPX_I.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 9544 rows and 21 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 5 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\BPX_I.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\DEMO_I.xpt
2026-01-19 19:22:03 | INFO | clean_xpt | Loaded XPT file with 9971 rows and 47 columns
2026-01-19 19:22:03 | INFO | clean_xpt | Selected 4 relevant variables
2026-01-19 19:22:03 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\DEMO_I.parquet
2026-01-19 19:22:03 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\DIQ_I.xpt
2026-01-19 19:22:04 | INFO | clean_xpt | Loaded XPT file with 9575 rows and 54 columns
2026-01-19 19:22:04 | INFO | clean_xpt | Selected 3 relevant variables
2026-01-19 19:22:04 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\DIQ_I.parquet
2026-01-19 19:22:04 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\DR1TOT_I.xpt
2026-01-19 19:22:04 | INFO | clean_xpt | Loaded XPT file with 9544 rows and 168 columns
2026-01-19 19:22:04 | INFO | clean_xpt | Selected 4 relevant variables
2026-01-19 19:22:04 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\DR1TOT_I.parquet
2026-01-19 19:22:04 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\GHB_I.xpt
2026-01-19 19:22:04 | INFO | clean_xpt | Loaded XPT file with 6744 rows and 2 columns
2026-01-19 19:22:04 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:04 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\GHB_I.parquet
2026-01-19 19:22:04 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\GLU_I.xpt
2026-01-19 19:22:04 | INFO | clean_xpt | Loaded XPT file with 3191 rows and 4 columns
2026-01-19 19:22:04 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:04 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\GLU_I.parquet
2026-01-19 19:22:04 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\HDL_I.xpt
2026-01-19 19:22:04 | INFO | clean_xpt | Loaded XPT file with 8021 rows and 3 columns
2026-01-19 19:22:04 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:04 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\HDL_I.parquet
2026-01-19 19:22:04 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\INS_I.xpt
2026-01-19 19:22:04 | INFO | clean_xpt | Loaded XPT file with 3191 rows and 7 columns
2026-01-19 19:22:04 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:04 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\INS_I.parquet
2026-01-19 19:22:04 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\SMQFAM_I.xpt
2026-01-19 19:22:04 | INFO | clean_xpt | Loaded XPT file with 9971 rows and 4 columns
2026-01-19 19:22:04 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:04 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\SMQFAM_I.parquet
2026-01-19 19:22:04 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\SMQRTU_I.xpt
2026-01-19 19:22:04 | INFO | clean_xpt | Loaded XPT file with 6744 rows and 29 columns
2026-01-19 19:22:04 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:04 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\SMQRTU_I.parquet
2026-01-19 19:22:04 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\SMQSHS_I.xpt
2026-01-19 19:22:04 | INFO | clean_xpt | Loaded XPT file with 9971 rows and 14 columns
2026-01-19 19:22:04 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:04 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\SMQSHS_I.parquet
2026-01-19 19:22:04 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\SMQ_I.xpt
2026-01-19 19:22:04 | INFO | clean_xpt | Loaded XPT file with 7001 rows and 42 columns
2026-01-19 19:22:04 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:04 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\SMQ_I.parquet
2026-01-19 19:22:04 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\TCHOL_I.xpt
2026-01-19 19:22:05 | INFO | clean_xpt | Loaded XPT file with 8021 rows and 3 columns
2026-01-19 19:22:05 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:05 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\TCHOL_I.parquet
2026-01-19 19:22:05 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2015-2016\TRIGLY_I.xpt
2026-01-19 19:22:05 | INFO | clean_xpt | Loaded XPT file with 3191 rows and 6 columns
2026-01-19 19:22:05 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:05 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2015-2016\TRIGLY_I.parquet
2026-01-19 19:22:05 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_ALB_CR.xpt
2026-01-19 19:22:05 | INFO | clean_xpt | Loaded XPT file with 13027 rows and 8 columns
2026-01-19 19:22:05 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:05 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_ALB_CR.parquet
2026-01-19 19:22:05 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_BIOPRO.xpt
2026-01-19 19:22:05 | INFO | clean_xpt | Loaded XPT file with 10409 rows and 41 columns
2026-01-19 19:22:05 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:05 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_BIOPRO.parquet
2026-01-19 19:22:05 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_BMX.xpt
2026-01-19 19:22:05 | INFO | clean_xpt | Loaded XPT file with 14300 rows and 22 columns
2026-01-19 19:22:05 | INFO | clean_xpt | Selected 4 relevant variables
2026-01-19 19:22:05 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_BMX.parquet
2026-01-19 19:22:05 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_BPXO.xpt
2026-01-19 19:22:05 | INFO | clean_xpt | Loaded XPT file with 11656 rows and 12 columns
2026-01-19 19:22:05 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:05 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_BPXO.parquet
2026-01-19 19:22:05 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_DEMO.xpt
2026-01-19 19:22:05 | INFO | clean_xpt | Loaded XPT file with 15560 rows and 29 columns
2026-01-19 19:22:05 | INFO | clean_xpt | Selected 4 relevant variables
2026-01-19 19:22:05 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_DEMO.parquet
2026-01-19 19:22:05 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_DIQ.xpt
2026-01-19 19:22:05 | INFO | clean_xpt | Loaded XPT file with 14986 rows and 28 columns
2026-01-19 19:22:05 | INFO | clean_xpt | Selected 3 relevant variables
2026-01-19 19:22:05 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_DIQ.parquet
2026-01-19 19:22:05 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_DR1TOT.xpt
2026-01-19 19:22:06 | INFO | clean_xpt | Loaded XPT file with 14300 rows and 168 columns
2026-01-19 19:22:06 | INFO | clean_xpt | Selected 4 relevant variables
2026-01-19 19:22:06 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_DR1TOT.parquet
2026-01-19 19:22:06 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_GHB.xpt
2026-01-19 19:22:06 | INFO | clean_xpt | Loaded XPT file with 10409 rows and 2 columns
2026-01-19 19:22:06 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:06 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_GHB.parquet
2026-01-19 19:22:06 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_GLU.xpt
2026-01-19 19:22:06 | INFO | clean_xpt | Loaded XPT file with 5090 rows and 4 columns
2026-01-19 19:22:06 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:06 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_GLU.parquet
2026-01-19 19:22:06 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_HDL.xpt
2026-01-19 19:22:06 | INFO | clean_xpt | Loaded XPT file with 12198 rows and 3 columns
2026-01-19 19:22:06 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:06 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_HDL.parquet
2026-01-19 19:22:06 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_INS.xpt
2026-01-19 19:22:06 | ERROR | clean_xpt | Error cleaning file ./data/nhanes_data\2017-2020\P_INS.xpt: 'utf-8' codec can't decode byte 0xb5 in position 9: invalid start byte
2026-01-19 19:22:06 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_SMQ.xpt
2026-01-19 19:22:06 | INFO | clean_xpt | Loaded XPT file with 11137 rows and 16 columns
2026-01-19 19:22:06 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:06 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_SMQ.parquet
2026-01-19 19:22:06 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_SMQFAM.xpt
2026-01-19 19:22:06 | INFO | clean_xpt | Loaded XPT file with 15560 rows and 3 columns
2026-01-19 19:22:06 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:06 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_SMQFAM.parquet
2026-01-19 19:22:06 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_SMQRTU.xpt
2026-01-19 19:22:06 | INFO | clean_xpt | Loaded XPT file with 10409 rows and 25 columns
2026-01-19 19:22:06 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:06 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_SMQRTU.parquet
2026-01-19 19:22:06 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_SMQSHS.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Loaded XPT file with 15560 rows and 15 columns
2026-01-19 19:22:07 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:07 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_SMQSHS.parquet
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_TCHOL.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Loaded XPT file with 12198 rows and 3 columns
2026-01-19 19:22:07 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:07 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_TCHOL.parquet
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2017-2020\P_TRIGLY.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Loaded XPT file with 5090 rows and 10 columns
2026-01-19 19:22:07 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:07 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2017-2020\P_TRIGLY.parquet
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\ALB_CR_L.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Loaded XPT file with 8493 rows and 8 columns
2026-01-19 19:22:07 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:07 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\ALB_CR_L.parquet
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\BIOPRO_L.xpt
2026-01-19 19:22:07 | ERROR | clean_xpt | Error cleaning file ./data/nhanes_data\2021-2022\BIOPRO_L.xpt: 'utf-8' codec can't decode byte 0xb5 in position 26: invalid start byte
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\BMX_L.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Loaded XPT file with 8860 rows and 22 columns
2026-01-19 19:22:07 | INFO | clean_xpt | Selected 4 relevant variables
